epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,11.152741,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000667,0.000876,2.584049,11.027634,1.654145,0.000000,0.000000,0.000000
1,11.031604,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000451,0.001110,2.584049,10.906506,1.635976,0.000000,0.000000,0.000000
2,11.311849,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000660,0.001355,2.584049,11.186753,1.678013,0.000000,0.000000,0.000000
3,11.256530,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000508,0.001264,2.584049,11.131443,1.669716,0.000000,0.000000,0.000000
4,11.269680,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000541,0.001128,2.584049,11.144591,1.671689,0.000000,0.000000,0.000000
5,11.432300,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000681,0.001160,2.584049,11.307204,1.696081,0.000000,0.000000,0.000000
6,11.493895,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000687,0.001442,2.584049,11.368792,1.705319,0.000000,0.000000,0.000000
7,11.526061,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000616,0.001315,2.584049,11.400966,1.710145,0.000000,0.000000,0.000000
8,11.331623,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000568,0.001143,2.584049,11.206512,1.680977,0.000000,0.000000,0.000000
9,11.150714,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000464,0.001528,2.584049,11.025622,1.653843,0.000000,0.000000,0.000000
10,11.134972,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000617,0.001311,2.584049,11.009867,1.651480,0.000000,0.000000,0.000000
11,11.052161,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000426,0.001424,2.584049,10.927066,1.639060,0.000000,0.000000,0.000000
12,11.508742,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000540,0.001613,2.584049,11.383644,1.707547,0.000000,0.000000,0.000000
13,11.183477,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000700,0.001309,2.584049,11.058386,1.658758,0.000000,0.000000,0.000000
14,11.093994,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000751,0.001151,2.584049,10.968903,1.645335,0.000000,0.000000,0.000000
15,11.632366,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000596,0.001365,2.584049,11.507268,1.726090,0.000000,0.000000,0.000000
16,11.406605,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000483,0.001480,2.584049,11.281506,1.692226,0.000000,0.000000,0.000000
17,11.424482,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000505,0.001230,2.584049,11.299366,1.694905,0.000000,0.000000,0.000000
18,11.180170,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000666,0.001554,2.584049,11.055077,1.658262,0.000000,0.000000,0.000000
19,11.295273,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000539,0.001090,2.584049,11.170187,1.675528,0.000000,0.000000,0.000000
20,11.079384,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000783,0.001330,2.584049,10.954294,1.643144,0.000000,0.000000,0.000000
21,11.073998,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000535,0.001246,2.584049,10.948900,1.642335,0.000000,0.000000,0.000000
22,11.399447,0.000000,1.000000,0.000000,0.000000,1.000000,0.789098,0,0.000779,0.000987,2.584049,11.274353,1.691153,0.000000,0.000000,0.000000
