epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
38,11.225856,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000547,0.001299,5.992727,11.100762,1.665114,0.000000,0.000000,0.000000
39,11.101375,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000524,0.000980,5.992727,10.976286,1.646443,0.000000,0.000000,0.000000
40,11.048718,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000663,0.001096,5.992727,10.923611,1.638542,0.000000,0.000000,0.000000
41,10.896961,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000852,0.001258,5.992727,10.771870,1.615781,0.000000,0.000000,0.000000
42,11.280362,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000665,0.001344,5.992727,11.155261,1.673289,0.000000,0.000000,0.000000
43,11.206468,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000685,0.001306,5.992727,11.081365,1.662205,0.000000,0.000000,0.000000
44,10.957949,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000492,0.001554,5.992727,10.832849,1.624927,0.000000,0.000000,0.000000
45,11.265360,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000537,0.001377,5.992727,11.140262,1.671039,0.000000,0.000000,0.000000
46,11.083584,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000781,0.001581,5.992727,10.958495,1.643774,0.000000,0.000000,0.000000
47,11.254959,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000661,0.001618,5.992727,11.129863,1.669479,0.000000,0.000000,0.000000
48,11.086159,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000624,0.001404,5.992727,10.961063,1.644160,0.000000,0.000000,0.000000
49,11.224399,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000565,0.001280,5.992727,11.099303,1.664895,0.000000,0.000000,0.000000
50,11.114569,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000626,0.001497,5.992727,10.989471,1.648421,0.000000,0.000000,0.000000
51,11.008890,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000472,0.001148,5.992727,10.883780,1.632567,0.000000,0.000000,0.000000
52,11.320782,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000659,0.001467,5.992727,11.195694,1.679354,0.000000,0.000000,0.000000
53,11.171470,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000601,0.001396,5.992727,11.046376,1.656956,0.000000,0.000000,0.000000
54,11.149496,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000477,0.001375,5.992727,11.024400,1.653660,0.000000,0.000000,0.000000
55,11.447864,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000443,0.001159,5.992727,11.322756,1.698413,0.000000,0.000000,0.000000
56,11.284046,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000524,0.000995,5.992727,11.158954,1.673843,0.000000,0.000000,0.000000
57,11.314269,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000568,0.001211,5.992727,11.189164,1.678375,0.000000,0.000000,0.000000
58,11.405906,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000484,0.001140,5.992727,11.280807,1.692121,0.000000,0.000000,0.000000
59,11.302357,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000758,0.001443,5.992727,11.177246,1.676587,0.000000,0.000000,0.000000
60,10.891860,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000630,0.001298,5.992727,10.766767,1.615015,0.000000,0.000000,0.000000
61,10.869434,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000646,0.001263,5.992727,10.744350,1.611653,0.000000,0.000000,0.000000
62,11.277986,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000424,0.000944,5.992727,11.152891,1.672934,0.000000,0.000000,0.000000
63,11.206566,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000522,0.001194,5.992727,11.081476,1.662221,0.000000,0.000000,0.000000
64,10.995026,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000464,0.001591,5.992727,10.869923,1.630488,0.000000,0.000000,0.000000
65,11.334920,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000534,0.001187,5.992727,11.209833,1.681475,0.000000,0.000000,0.000000
66,11.214930,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000579,0.001701,5.992727,11.089843,1.663476,0.000000,0.000000,0.000000
67,11.290169,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000824,0.001123,5.992727,11.165077,1.674762,0.000000,0.000000,0.000000
68,11.243741,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000568,0.001271,5.992727,11.118650,1.667798,0.000000,0.000000,0.000000
69,11.181892,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000482,0.001344,5.992727,11.056806,1.658521,0.000000,0.000000,0.000000
70,10.999479,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000504,0.001476,5.992727,10.874391,1.631159,0.000000,0.000000,0.000000
71,11.143944,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000427,0.001371,5.992727,11.018854,1.652828,0.000000,0.000000,0.000000
72,11.501340,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000610,0.001610,5.992727,11.376242,1.706436,0.000000,0.000000,0.000000
73,11.232544,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000511,0.001495,5.992727,11.107430,1.666114,0.000000,0.000000,0.000000
74,10.965530,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000493,0.001081,5.992727,10.840430,1.626064,0.000000,0.000000,0.000000
75,11.422822,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000576,0.001652,5.992727,11.297732,1.694660,0.000000,0.000000,0.000000
76,11.331129,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000467,0.001373,5.992727,11.206040,1.680906,0.000000,0.000000,0.000000
77,11.256351,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000696,0.001310,5.992727,11.131263,1.669689,0.000000,0.000000,0.000000
78,11.007188,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000465,0.001284,5.992727,10.882100,1.632315,0.000000,0.000000,0.000000
79,11.027501,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000621,0.001466,5.992727,10.902411,1.635362,0.000000,0.000000,0.000000
80,10.943671,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000390,0.001024,5.992727,10.818574,1.622786,0.000000,0.000000,0.000000
