epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,11.179093,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000511,0.000874,3.778461,11.053992,1.658099,0.000000,0.000000,0.000000
1,11.039831,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000451,0.000941,3.778461,10.914742,1.637211,0.000000,0.000000,0.000000
2,11.394385,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000446,0.000970,3.778461,11.269280,1.690392,0.000000,0.000000,0.000000
3,11.222857,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000441,0.001308,3.778461,11.097750,1.664662,0.000000,0.000000,0.000000
4,11.074485,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000508,0.001156,3.778461,10.949392,1.642409,0.000000,0.000000,0.000000
5,11.405398,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000366,0.001305,3.778461,11.280302,1.692045,0.000000,0.000000,0.000000
6,11.253378,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000646,0.001101,3.778461,11.128290,1.669243,0.000000,0.000000,0.000000
7,11.272240,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000630,0.001338,3.778461,11.147153,1.672073,0.000000,0.000000,0.000000
8,11.197949,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000689,0.001225,3.778461,11.072857,1.660929,0.000000,0.000000,0.000000
9,11.191861,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000561,0.001439,3.778461,11.066768,1.660015,0.000000,0.000000,0.000000
10,10.826980,0.000000,1.000000,0.000000,0.000000,1.000000,0.780612,0,0.000490,0.001060,3.778461,10.701886,1.605283,0.000000,0.000000,0.000000
