epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,10.125082,0.000662,1.007671,0.000000,0.000000,1.000000,0.802636,1,0.000279,0.000548,2.101888,9.999969,1.499995,0.312500,0.000000,0.000000
1,10.031859,0.001220,1.007724,0.000000,0.000000,1.000000,0.817696,1,0.000070,0.000557,1.864534,9.919194,1.487879,0.312500,0.000000,0.000000
2,10.346786,0.000000,0.991511,0.000000,0.000000,1.000000,0.832266,0,0.000068,0.000504,1.655985,10.245198,1.536780,0.312500,0.000000,0.000000
3,10.217721,0.000000,0.993087,0.000000,0.000000,1.000000,0.846864,0,0.000060,0.000866,1.466843,10.126117,1.518918,0.312500,0.000000,0.000000
4,10.111033,0.000000,0.997938,0.000000,0.000000,1.000000,0.861618,0,0.000330,0.000857,1.297449,10.028435,1.504265,0.312500,0.000000,0.000000
5,10.472500,0.000000,0.998704,0.000000,0.000000,1.000000,0.871257,0,0.000061,0.000667,1.147776,10.397904,1.559686,0.312500,0.000000,0.000000
6,10.355902,0.000000,0.997114,0.000000,0.000000,1.000000,0.880528,0,0.000141,0.000864,1.017664,10.288309,1.543246,0.312500,0.000000,0.000000
7,10.311144,0.000000,1.000474,0.000000,0.000000,1.000000,0.892678,0,0.000144,0.000684,0.897910,10.250050,1.537507,0.312500,0.000000,0.000000
8,10.172321,0.000000,1.002714,0.000000,0.000000,1.000000,0.901437,0,0.000138,0.001262,0.788592,10.117221,1.517583,0.312500,0.000000,0.000000
9,10.098653,0.000000,1.003284,0.000000,0.000000,1.000000,0.908722,0,0.000136,0.000712,0.690432,10.048059,1.507209,0.312500,0.000000,0.000000
10,10.000758,0.000000,1.002929,0.000000,0.000000,1.000000,0.914143,0,0.000142,0.000569,0.611486,9.950164,1.492525,0.312500,0.000000,0.000000
11,9.935479,0.000000,1.003267,0.000000,0.000000,1.000000,0.921520,0,0.000063,0.001069,0.535001,9.935383,1.490307,0.312500,0.000000,0.000000
12,10.296593,0.000000,1.005642,0.000000,0.000000,1.000000,0.928997,0,0.000145,0.000623,0.470556,10.238999,1.535850,0.312500,0.000000,0.000000
13,10.227678,0.000000,1.003258,0.000000,0.000000,1.000000,0.933214,0,0.000141,0.000736,0.416776,10.170082,1.525512,0.312500,0.000000,0.000000
14,10.232955,0.000000,1.005939,0.000000,0.000000,1.000000,0.939736,0,0.000059,0.000662,0.374498,10.054849,1.508227,0.312500,0.000000,0.000000
15,10.585000,0.000000,1.004022,0.000000,0.000000,1.000000,0.944654,0,0.000062,0.000701,0.336867,10.409900,1.561485,0.312500,0.000000,0.000000
16,10.391145,0.000000,1.006528,0.000000,0.000000,1.000000,0.950493,0,0.000070,0.000644,0.300113,10.203052,1.530458,0.312500,0.000000,0.000000
17,10.418711,0.000000,1.005415,0.000000,0.000000,1.000000,0.953804,0,0.000135,0.001006,0.269457,10.238112,1.535717,0.312500,0.000000,0.000000
18,10.268239,0.000000,1.006032,0.000000,0.000000,1.000000,0.958021,0,0.000063,0.000612,0.238516,10.028635,1.504295,0.312500,0.000000,0.000000
19,10.218516,0.000000,1.004069,0.000000,0.000000,1.000000,0.960670,0,0.000062,0.000550,0.215292,10.046924,1.507039,0.312500,0.000000,0.000000
20,10.184152,0.000000,1.006606,0.000000,0.000000,1.000000,0.963474,0,0.000136,0.000638,0.192711,9.920553,1.488083,0.312500,0.000000,0.000000
21,10.142959,0.000000,1.002419,0.000000,0.000000,1.000000,0.966394,0,0.000281,0.000985,0.171610,9.885858,1.482879,0.312500,0.000000,0.000000
22,10.525710,0.000000,1.005608,0.000000,0.000000,1.000000,0.969655,0,0.000183,0.000687,0.150577,10.205102,1.530765,0.312500,0.000000,0.000000
23,10.318585,0.000000,1.006213,0.000000,0.000000,1.000000,0.974573,0,0.000136,0.000605,0.127757,10.055987,1.508398,0.312500,0.000000,0.000000
24,10.336774,0.000000,1.005778,0.000000,0.000000,1.000000,0.974573,0,0.000150,0.000666,0.114437,10.013170,1.501975,0.312500,0.000000,0.000000
25,10.635919,0.000000,1.006167,0.000000,0.000000,1.000000,0.978789,0,0.000360,0.000690,0.094928,10.386309,1.557946,0.312500,0.000000,0.000000
26,10.627932,0.000000,0.999600,0.000000,0.000000,1.000000,0.982101,0,0.000067,0.000807,0.076941,10.298336,1.544750,0.312500,0.000000,0.000000
27,10.619462,0.000000,1.002005,0.000000,0.000000,1.000000,0.982101,0,0.000148,0.000728,0.091721,10.289866,1.543480,0.312500,0.000000,0.000000
28,10.463430,0.000000,1.004657,0.000000,0.000000,1.000000,0.982101,0,0.000135,0.000793,0.077035,10.133828,1.520074,0.312500,0.000000,0.000000
29,10.418187,0.000000,1.005545,0.000000,0.000000,1.000000,0.982101,0,0.000134,0.000722,0.076984,10.088593,1.513289,0.312500,0.000000,0.000000
30,10.193090,0.000935,1.007671,0.000000,0.000000,1.000000,0.802636,1,0.000144,0.000731,2.101888,10.067942,1.510191,0.312500,0.000000,0.000000
31,10.108409,0.000936,1.007724,0.000000,0.000000,1.000000,0.817696,1,0.000068,0.000673,1.864534,9.995767,1.499365,0.312500,0.000000,0.000000
32,10.368930,0.000000,0.991511,0.000000,0.000000,1.000000,0.832266,0,0.000069,0.000668,1.655985,10.267334,1.540100,0.312500,0.000000,0.000000
33,10.218857,0.000000,0.993087,0.000000,0.000000,1.000000,0.846864,0,0.000061,0.000644,1.466843,10.127264,1.519090,0.312500,0.000000,0.000000
34,10.180778,0.000000,0.997938,0.000000,0.000000,1.000000,0.861618,0,0.000061,0.000522,1.297449,10.098176,1.514726,0.312500,0.000000,0.000000
35,10.371737,0.000000,0.998704,0.000000,0.000000,1.000000,0.871257,0,0.000062,0.001121,1.147776,10.297142,1.544571,0.312500,0.000000,0.000000
36,10.245339,0.000000,0.997114,0.000000,0.000000,1.000000,0.880528,0,0.000161,0.000810,1.017664,10.177739,1.526661,0.312500,0.000000,0.000000
37,10.247916,0.000000,1.000474,0.000000,0.000000,1.000000,0.892678,0,0.000141,0.000783,0.897910,10.186816,1.528022,0.312500,0.000000,0.000000
38,10.242888,0.000000,1.003023,0.000000,0.000000,1.000000,0.901437,0,0.000152,0.000659,0.788592,10.187772,1.528166,0.312500,0.000000,0.000000
39,10.170082,0.000000,1.003023,0.000000,0.000000,1.000000,0.908063,0,0.000062,0.000501,0.690169,10.119489,1.517923,0.312500,0.000000,0.000000
40,10.071479,0.000000,1.002929,0.000000,0.000000,1.000000,0.914024,0,0.000069,0.000614,0.611421,10.020868,1.503130,0.312500,0.000000,0.000000
41,10.011452,0.000000,1.003267,0.000000,0.000000,1.000000,0.921401,0,0.000060,0.000684,0.534927,10.011354,1.501703,0.312500,0.000000,0.000000
42,10.317699,0.000000,1.004623,0.000000,0.000000,1.000000,0.928877,0,0.000136,0.000845,0.470471,10.260094,1.539014,0.312500,0.000000,0.000000
43,10.165852,0.000000,1.005775,0.000000,0.000000,1.000000,0.934615,0,0.000059,0.000483,0.417433,10.108255,1.516238,0.312500,0.000000,0.000000
44,10.187029,0.000000,1.004370,0.000000,0.000000,1.000000,0.938230,0,0.000062,0.000769,0.374837,10.064928,1.509739,0.312500,0.000000,0.000000
45,10.614960,0.000000,1.004687,0.000000,0.000000,1.000000,0.944751,0,0.000132,0.000554,0.337037,10.440862,1.566129,0.312500,0.000000,0.000000
