epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
38,10.144153,0.000000,0.996096,0.000000,0.000000,1.000000,0.890121,0,0.000156,0.001173,1.070101,10.051389,1.507708,0.468750,0.000000,0.000000
39,10.345546,0.000000,0.999499,0.000000,0.000000,1.000000,0.900788,0,0.000162,0.001168,0.950826,10.221120,1.533168,0.468750,0.000000,0.000000
40,10.314351,0.000000,1.000338,0.000000,0.000000,1.000000,0.907137,0,0.000286,0.001150,0.847580,10.195922,1.529388,0.468750,0.000000,0.000000
41,10.177184,0.000000,1.000617,0.000000,0.000000,1.000000,0.912657,0,0.000148,0.001204,0.753014,10.032413,1.504862,0.468750,0.000000,0.000000
42,10.379479,0.000000,1.000886,0.000000,0.000000,1.000000,0.918454,0,0.000200,0.001317,0.667656,10.274380,1.541157,0.468750,0.000000,0.000000
43,10.179930,0.000000,1.001789,0.000000,0.000000,1.000000,0.923663,0,0.000167,0.000930,0.598541,10.100499,1.515075,0.468750,0.000000,0.000000
44,10.225791,0.000000,1.002002,0.000000,0.000000,1.000000,0.928350,0,0.000145,0.001004,0.539027,10.104690,1.515703,0.468750,0.000000,0.000000
45,10.432775,0.000000,1.003296,0.000000,0.000000,1.000000,0.933392,0,0.000421,0.001001,0.481985,10.303351,1.545503,0.468750,0.000000,0.000000
46,10.259573,0.000000,1.002709,0.000000,0.000000,1.000000,0.937020,0,0.000146,0.000991,0.434569,10.132144,1.519822,0.468750,0.000000,0.000000
47,10.405488,0.000000,1.003850,0.000000,0.000000,1.000000,0.941302,0,0.000153,0.001138,0.396891,10.278061,1.541709,0.468750,0.000000,0.000000
48,10.423440,0.000000,1.003106,0.000000,0.000000,1.000000,0.943711,0,0.000200,0.001029,0.367427,10.304342,1.545651,0.468750,0.000000,0.000000
49,10.443886,0.000000,1.004400,0.000000,0.000000,1.000000,0.947576,0,0.000166,0.001520,0.336579,10.196125,1.529419,0.468750,0.000000,0.000000
50,10.334018,0.000000,1.001707,0.000000,0.000000,1.000000,0.950124,0,0.000156,0.001170,0.308285,10.128577,1.519287,0.468750,0.000000,0.000000
51,10.304253,0.000000,1.003502,0.000000,0.000000,1.000000,0.955309,0,0.000274,0.000976,0.282732,10.012155,1.501823,0.468750,0.000000,0.000000
52,10.603440,0.000000,1.003789,0.000000,0.000000,1.000000,0.957976,0,0.000318,0.001338,0.262072,10.277667,1.541650,0.468750,0.000000,0.000000
53,10.404321,0.000000,1.003750,0.000000,0.000000,1.000000,0.960523,0,0.000163,0.001262,0.242149,10.122886,1.518433,0.468750,0.000000,0.000000
54,10.245990,0.000000,1.003979,0.000000,0.000000,1.000000,0.963736,0,0.000194,0.001003,0.219464,10.011894,1.501784,0.468750,0.000000,0.000000
55,10.617566,0.000000,1.002756,0.000000,0.000000,1.000000,0.965550,0,0.000150,0.000780,0.202821,10.335806,1.550371,0.468750,0.000000,0.000000
56,10.499031,0.000000,1.003116,0.000000,0.000000,1.000000,0.965550,0,0.000148,0.000985,0.186576,10.167260,1.525089,0.468750,0.000000,0.000000
57,10.457171,0.000000,1.004102,0.000000,0.000000,1.000000,0.969472,0,0.000260,0.001090,0.169055,10.162402,1.524360,0.468750,0.000000,0.000000
58,10.410398,0.000000,1.001734,0.000000,0.000000,1.000000,0.970695,0,0.000149,0.000973,0.154208,10.074970,1.511245,0.468750,0.000000,0.000000
59,10.334703,0.000000,1.004277,0.000000,0.000000,1.000000,0.970695,0,0.000158,0.001025,0.145570,9.999273,1.499891,0.468750,0.000000,0.000000
60,10.059961,0.001043,1.004162,0.000000,0.000000,1.000000,0.790314,1,0.000143,0.001219,2.693559,9.934832,1.490225,0.468750,0.000000,0.000000
61,10.109290,0.001340,1.004318,0.000000,0.000000,1.000000,0.805173,1,0.000072,0.001230,2.406692,9.996487,1.499473,0.468750,0.000000,0.000000
62,10.383562,0.001401,1.004570,0.000000,0.000000,1.000000,0.819186,1,0.000140,0.001219,2.151123,10.281735,1.542260,0.468750,0.000000,0.000000
63,10.185053,0.001085,1.004735,0.000000,0.000000,1.000000,0.832792,1,0.000155,0.001042,1.919172,10.093269,1.513990,0.468750,0.000000,0.000000
64,10.131691,0.001030,1.004835,0.000000,0.000000,1.000000,0.845835,1,0.000157,0.001249,1.710828,10.048911,1.507337,0.468750,0.000000,0.000000
65,10.310038,0.000999,1.005104,0.000000,0.000000,1.000000,0.858335,1,0.000158,0.001071,1.526219,10.235257,1.535289,0.468750,0.000000,0.000000
66,10.184970,0.000000,0.993993,0.000000,0.000000,1.000000,0.870660,0,0.000092,0.001215,1.357779,10.117541,1.517631,0.468750,0.000000,0.000000
67,10.235349,0.000000,0.998494,0.000000,0.000000,1.000000,0.882892,0,0.000085,0.001160,1.205769,10.174589,1.526188,0.468750,0.000000,0.000000
68,10.101094,0.000000,0.996096,0.000000,0.000000,1.000000,0.890121,0,0.000166,0.001060,1.070101,10.008335,1.501250,0.468750,0.000000,0.000000
69,10.139303,0.000000,0.999499,0.000000,0.000000,1.000000,0.900788,0,0.000088,0.001215,0.950826,10.014872,1.502231,0.468750,0.000000,0.000000
70,10.064608,0.000000,1.000338,0.000000,0.000000,1.000000,0.907137,0,0.000164,0.000914,0.847580,9.946177,1.491926,0.468750,0.000000,0.000000
71,10.135371,0.000000,1.000617,0.000000,0.000000,1.000000,0.912657,0,0.000211,0.001080,0.753014,9.990609,1.498591,0.468750,0.000000,0.000000
72,10.365030,0.000000,1.000886,0.000000,0.000000,1.000000,0.918454,0,0.000274,0.000953,0.667656,10.259928,1.538989,0.468750,0.000000,0.000000
73,10.349100,0.000000,1.001789,0.000000,0.000000,1.000000,0.923663,0,0.000150,0.001180,0.598541,10.269675,1.540451,0.468750,0.000000,0.000000
74,10.205829,0.000000,1.002002,0.000000,0.000000,1.000000,0.928350,0,0.000174,0.001153,0.539027,10.084735,1.512710,0.468750,0.000000,0.000000
75,10.487778,0.000000,1.003296,0.000000,0.000000,1.000000,0.933392,0,0.000153,0.001070,0.481985,10.358355,1.553753,0.468750,0.000000,0.000000
76,10.275157,0.000000,1.002709,0.000000,0.000000,1.000000,0.937020,0,0.000167,0.001015,0.434569,10.147721,1.522158,0.468750,0.000000,0.000000
77,10.323436,0.000000,1.003850,0.000000,0.000000,1.000000,0.941302,0,0.000153,0.000986,0.396891,10.196004,1.529401,0.468750,0.000000,0.000000
78,10.198026,0.000000,1.003106,0.000000,0.000000,1.000000,0.943711,0,0.000345,0.000915,0.367427,10.078913,1.511837,0.468750,0.000000,0.000000
79,10.342543,0.000000,1.004400,0.000000,0.000000,1.000000,0.947576,0,0.000146,0.001649,0.336579,10.094774,1.514216,0.468750,0.000000,0.000000
80,10.213135,0.000000,1.001707,0.000000,0.000000,1.000000,0.950124,0,0.000180,0.001098,0.308285,10.007707,1.501156,0.468750,0.000000,0.000000
81,10.352583,0.000000,1.003502,0.000000,0.000000,1.000000,0.955309,0,0.000190,0.001138,0.282732,10.060480,1.509072,0.468750,0.000000,0.000000
82,10.623678,0.000000,1.003789,0.000000,0.000000,1.000000,0.957976,0,0.000295,0.001225,0.262072,10.297922,1.544688,0.468750,0.000000,0.000000
83,10.468878,0.000000,1.003750,0.000000,0.000000,1.000000,0.960523,0,0.000163,0.000973,0.242149,10.187450,1.528118,0.468750,0.000000,0.000000
84,10.282596,0.000000,1.003979,0.000000,0.000000,1.000000,0.963736,0,0.000180,0.000927,0.219464,10.048484,1.507273,0.468750,0.000000,0.000000
85,10.590133,0.000000,1.003989,0.000000,0.000000,1.000000,0.965550,0,0.000155,0.001154,0.202821,10.308361,1.546254,0.468750,0.000000,0.000000
86,10.429309,0.000000,1.001707,0.000000,0.000000,1.000000,0.968912,0,0.000182,0.001288,0.184864,10.134541,1.520181,0.468750,0.000000,0.000000
87,10.577937,0.000000,1.004102,0.000000,0.000000,1.000000,0.968912,0,0.000166,0.000977,0.169485,10.244167,1.536625,0.468750,0.000000,0.000000
88,10.379773,0.000000,1.001793,0.000000,0.000000,1.000000,0.970135,0,0.000180,0.000869,0.154679,10.044673,1.506701,0.468750,0.000000,0.000000
89,10.357273,0.000000,1.004277,0.000000,0.000000,1.000000,0.970135,0,0.000159,0.001081,0.146633,10.022180,1.503327,0.468750,0.000000,0.000000
90,10.039279,0.001091,1.004162,0.000000,0.000000,1.000000,0.790314,1,0.000146,0.001188,2.693559,9.914144,1.487122,0.468750,0.000000,0.000000
91,10.020672,0.001132,1.004318,0.000000,0.000000,1.000000,0.805173,1,0.000065,0.001118,2.406692,9.907877,1.486182,0.468750,0.000000,0.000000
92,10.311702,0.000902,1.004570,0.000000,0.000000,1.000000,0.819186,1,0.000081,0.001037,2.151123,10.209921,1.531488,0.468750,0.000000,0.000000
93,10.168507,0.001053,1.004735,0.000000,0.000000,1.000000,0.832792,1,0.000066,0.000924,1.919172,10.076720,1.511508,0.468750,0.000000,0.000000
94,10.099533,0.001202,1.004835,0.000000,0.000000,1.000000,0.845835,1,0.000080,0.000871,1.710828,10.016737,1.502511,0.468750,0.000000,0.000000
95,10.347674,0.001351,1.005104,0.000000,0.000000,1.000000,0.858335,1,0.000150,0.001014,1.526219,10.272868,1.540930,0.468750,0.000000,0.000000
96,10.197876,0.000000,0.993993,0.000000,0.000000,1.000000,0.870660,0,0.000075,0.001033,1.357779,10.130439,1.519566,0.468750,0.000000,0.000000
97,10.239761,0.000000,0.998494,0.000000,0.000000,1.000000,0.882892,0,0.000147,0.001243,1.205769,10.178999,1.526850,0.468750,0.000000,0.000000
98,10.156244,0.000000,0.996096,0.000000,0.000000,1.000000,0.890121,0,0.000223,0.001186,1.070101,10.063474,1.509521,0.468750,0.000000,0.000000
99,10.153196,0.000000,0.999499,0.000000,0.000000,1.000000,0.900788,0,0.000200,0.001173,0.950826,10.028761,1.504314,0.468750,0.000000,0.000000
100,10.104591,0.000000,1.000338,0.000000,0.000000,1.000000,0.907137,0,0.000158,0.001290,0.847580,9.986156,1.497923,0.468750,0.000000,0.000000
101,10.054134,0.000000,1.000617,0.000000,0.000000,1.000000,0.912657,0,0.000162,0.001118,0.753014,9.909359,1.486404,0.468750,0.000000,0.000000
102,10.301840,0.000000,1.000886,0.000000,0.000000,1.000000,0.918454,0,0.000165,0.000971,0.667656,10.196741,1.529511,0.468750,0.000000,0.000000
103,10.163745,0.000000,1.001789,0.000000,0.000000,1.000000,0.923663,0,0.000152,0.001162,0.598541,10.084309,1.512646,0.468750,0.000000,0.000000
104,10.107847,0.000000,1.002002,0.000000,0.000000,1.000000,0.928350,0,0.000097,0.001053,0.539027,9.986744,1.498012,0.468750,0.000000,0.000000
105,10.418422,0.000000,1.003296,0.000000,0.000000,1.000000,0.933392,0,0.000184,0.000899,0.481985,10.288998,1.543350,0.468750,0.000000,0.000000
106,10.294784,0.000000,1.002709,0.000000,0.000000,1.000000,0.937020,0,0.000209,0.000811,0.434569,10.167355,1.525103,0.468750,0.000000,0.000000
107,10.295251,0.000000,1.003850,0.000000,0.000000,1.000000,0.941302,0,0.000169,0.001167,0.396891,10.167826,1.525174,0.468750,0.000000,0.000000
